prestamo_id,cliente_id,fecha_otorgado,monto,tasa,plazo_meses,estado
P006087,24433,2022-09-11 14:00:00,106369,59,36,atrasado
P006088,243,2022-09-11 15:00:00,271917,59,6,incobrable
P006089,45562,2022-09-11 16:00:00,246856,59,9,incobrable
P006090,41993,2022-09-11 17:00:00,497105,47,18,atrasado
P006091,3993,2022-09-11 18:00:00,265849,47,18,judicial
P006092,40648,2022-09-11 19:00:00,53449,53,18,atrasado
P006093,9688,2022-09-11 20:00:00,150262,59,9,atrasado
P006094,29646,2022-09-11 21:00:00,459333,47,9,judicial
P006095,32519,2022-09-11 22:00:00,132030,53,18,incobrable
P006096,711,2022-09-11 23:00:00,204006,53,24,judicial
P006097,21774,2022-09-12 00:00:00,466834,47,9,incobrable
P006098,32949,2022-09-12 01:00:00,284720,59,24,judicial
P006099,108,2022-09-12 02:00:00,268446,59,9,vigente
P006100,20313,2022-09-12 03:00:00,222180,62,18,vigente
P006101,27007,2022-09-12 04:00:00,256457,53,18,atrasado
P006102,5391,2022-09-12 05:00:00,423065,53,36,vigente
P006103,36279,2022-09-12 06:00:00,272598,62,9,atrasado
P006104,28777,2022-09-12 07:00:00,86848,59,12,incobrable
P006105,6831,2022-09-12 08:00:00,32611,59,12,atrasado
P006106,2658,2022-09-12 09:00:00,418168,59,36,vigente
P006107,42018,2022-09-12 10:00:00,438085,62,18,incobrable
P006108,20011,2022-09-12 11:00:00,413239,47,12,atrasado
P006109,6536,2022-09-12 12:00:00,139407,59,24,vigente
P006110,31043,2022-09-12 13:00:00,173133,47,36,judicial
P006111,29699,2022-09-12 14:00:00,483582,59,36,judicial
P006112,29840,2022-09-12 15:00:00,61472,62,6,judicial
P006113,41125,2022-09-12 16:00:00,322467,59,12,vigente
P006114,38652,2022-09-12 17:00:00,149167,62,36,incobrable
P006115,20543,2022-09-12 18:00:00,466162,62,9,incobrable
P006116,11051,2022-09-12 19:00:00,409119,53,9,judicial
P006117,35789,2022-09-12 20:00:00,435579,62,9,incobrable
P006118,45097,2022-09-12 21:00:00,269461,62,36,vigente
P006119,4195,2022-09-12 22:00:00,85882,47,36,judicial
P006120,23606,2022-09-12 23:00:00,215047,47,6,atrasado
P006121,20967,2022-09-13 00:00:00,210926,53,12,incobrable
P006122,40630,2022-09-13 01:00:00,274494,62,18,atrasado
P006123,30467,2022-09-13 02:00:00,384450,47,6,judicial
P006124,32473,2022-09-13 03:00:00,289750,62,36,vigente
P006125,1792,2022-09-13 04:00:00,106615,59,12,incobrable
P006126,46590,2022-09-13 05:00:00,43795,62,36,vigente
P006127,17543,2022-09-13 06:00:00,262978,53,9,vigente
P006128,35717,2022-09-13 07:00:00,289746,47,18,judicial
P006129,14901,2022-09-13 08:00:00,374554,53,24,atrasado
P006130,18184,2022-09-13 09:00:00,204548,62,6,incobrable
P006131,22958,2022-09-13 10:00:00,73991,47,6,incobrable
P006132,20598,2022-09-13 11:00:00,422848,59,36,atrasado
P006133,9191,2022-09-13 12:00:00,446369,62,12,incobrable
P006134,42014,2022-09-13 13:00:00,112389,62,9,atrasado
P006135,15396,2022-09-13 14:00:00,54468,59,36,judicial
P006136,40905,2022-09-13 15:00:00,114515,62,18,incobrable
P006137,4462,2022-09-13 16:00:00,199879,53,6,incobrable
P006138,47298,2022-09-13 17:00:00,339343,62,24,judicial
P006139,26777,2022-09-13 18:00:00,94430,62,9,incobrable
P006140,45773,2022-09-13 19:00:00,301269,59,6,atrasado
P006141,22038,2022-09-13 20:00:00,454864,47,18,judicial
P006142,18186,2022-09-13 21:00:00,156492,59,12,vigente
P006143,9516,2022-09-13 22:00:00,446084,47,18,vigente
P006144,29493,2022-09-13 23:00:00,459317,59,12,atrasado
P006145,30210,2022-09-14 00:00:00,254879,62,18,vigente
P006146,44268,2022-09-14 01:00:00,150196,47,36,incobrable
P006147,12656,2022-09-14 02:00:00,297679,59,18,incobrable
P006148,23870,2022-09-14 03:00:00,102164,47,36,atrasado
P006149,14090,2022-09-14 04:00:00,298179,53,6,judicial
P006150,28620,2022-09-14 05:00:00,210354,62,6,vigente
P006151,45282,2022-09-14 06:00:00,325007,47,18,atrasado
P006152,40094,2022-09-14 07:00:00,469202,62,9,incobrable
P006153,44219,2022-09-14 08:00:00,239783,62,12,atrasado
P006154,47341,2022-09-14 09:00:00,203569,59,36,vigente
P006155,35373,2022-09-14 10:00:00,273468,47,9,judicial
P006156,27436,2022-09-14 11:00:00,310377,62,9,judicial
P006157,40337,2022-09-14 12:00:00,441396,47,18,atrasado
P006158,47818,2022-09-14 13:00:00,320559,59,9,judicial
P006159,30761,2022-09-14 14:00:00,422449,47,12,vigente
P006160,37100,2022-09-14 15:00:00,232987,53,18,vigente
P006161,1488,2022-09-14 16:00:00,456171,53,12,vigente
P006162,27529,2022-09-14 17:00:00,225336,53,6,vigente
P006163,32261,2022-09-14 18:00:00,138840,62,36,judicial
P006164,2772,2022-09-14 19:00:00,496313,62,12,atrasado
P006165,11850,2022-09-14 20:00:00,394529,47,24,judicial
P006166,739,2022-09-14 21:00:00,282725,47,24,atrasado
P006167,44569,2022-09-14 22:00:00,44698,59,9,vigente
P006168,47459,2022-09-14 23:00:00,323922,59,9,incobrable
P006169,31100,2022-09-15 00:00:00,464127,53,18,incobrable
P006170,2156,2022-09-15 01:00:00,117743,53,24,vigente
P006171,3509,2022-09-15 02:00:00,72338,62,36,atrasado
P006172,49823,2022-09-15 03:00:00,459668,62,24,atrasado
P006173,16680,2022-09-15 04:00:00,193153,62,36,atrasado
P006174,22711,2022-09-15 05:00:00,199975,59,9,judicial
P006175,4046,2022-09-15 06:00:00,377432,53,9,incobrable
P006176,25008,2022-09-15 07:00:00,150175,47,12,judicial
P006177,48605,2022-09-15 08:00:00,274106,59,6,incobrable
P006178,39799,2022-09-15 09:00:00,246140,59,9,vigente
P006179,12906,2022-09-15 10:00:00,437939,59,9,incobrable
P006180,43075,2022-09-15 11:00:00,129216,47,24,judicial
P006181,12037,2022-09-15 12:00:00,115034,47,18,judicial
P006182,16293,2022-09-15 13:00:00,211491,53,18,vigente
P006183,42669,2022-09-15 14:00:00,394578,62,9,incobrable
P006184,36616,2022-09-15 15:00:00,258523,47,12,vigente
P006185,6711,2022-09-15 16:00:00,145268,47,24,judicial
P006186,13615,2022-09-15 17:00:00,89412,47,18,incobrable
P006187,40202,2022-09-15 18:00:00,168801,62,12,judicial
P006188,31838,2022-09-15 19:00:00,433740,47,24,atrasado
P006189,13604,2022-09-15 20:00:00,411976,59,9,judicial
P006190,7787,2022-09-15 21:00:00,330089,59,9,vigente
P006191,12155,2022-09-15 22:00:00,165430,47,12,judicial
P006192,36230,2022-09-15 23:00:00,321292,62,36,judicial
P006193,44546,2022-09-16 00:00:00,420595,62,24,vigente
P006194,5233,2022-09-16 01:00:00,277306,47,6,incobrable
P006195,40013,2022-09-16 02:00:00,146981,53,9,vigente
P006196,35811,2022-09-16 03:00:00,357140,62,12,vigente
P006197,21326,2022-09-16 04:00:00,31557,62,12,atrasado
P006198,27739,2022-09-16 05:00:00,56784,59,6,incobrable
P006199,27758,2022-09-16 06:00:00,32273,62,24,judicial
P006200,13671,2022-09-16 07:00:00,31227,62,6,judicial
P006201,7209,2022-09-16 08:00:00,136471,59,9,vigente
P006202,29373,2022-09-16 09:00:00,64039,47,9,judicial
P006203,26547,2022-09-16 10:00:00,264024,62,24,incobrable
P006204,16064,2022-09-16 11:00:00,50319,47,6,incobrable
P006205,47191,2022-09-16 12:00:00,469356,62,18,atrasado
P006206,45187,2022-09-16 13:00:00,157259,59,9,atrasado
P006207,11851,2022-09-16 14:00:00,429237,47,24,judicial
P006208,6507,2022-09-16 15:00:00,151601,53,6,atrasado
P006209,49811,2022-09-16 16:00:00,221186,47,18,incobrable
P006210,1172,2022-09-16 17:00:00,478649,47,24,incobrable
P006211,34963,2022-09-16 18:00:00,230420,59,18,incobrable
P006212,43264,2022-09-16 19:00:00,255996,62,12,incobrable
P006213,4963,2022-09-16 20:00:00,354118,62,9,atrasado
P006214,12476,2022-09-16 21:00:00,80880,62,9,judicial
P006215,28263,2022-09-16 22:00:00,112025,62,12,judicial
P006216,30492,2022-09-16 23:00:00,45707,59,6,judicial
P006217,17015,2022-09-17 00:00:00,374281,53,18,atrasado
P006218,16159,2022-09-17 01:00:00,154205,47,6,incobrable
P006219,29543,2022-09-17 02:00:00,297821,62,12,judicial
P006220,29484,2022-09-17 03:00:00,236066,47,24,vigente
P006221,42431,2022-09-17 04:00:00,321994,62,24,judicial
P006222,21730,2022-09-17 05:00:00,135416,59,36,vigente
P006223,36209,2022-09-17 06:00:00,488608,59,6,vigente
P006224,14189,2022-09-17 07:00:00,126525,47,18,incobrable
P006225,15501,2022-09-17 08:00:00,229736,53,6,vigente
P006226,47094,2022-09-17 09:00:00,464459,47,6,atrasado
P006227,4679,2022-09-17 10:00:00,454773,47,24,incobrable
P006228,16180,2022-09-17 11:00:00,157399,59,36,judicial
P006229,32531,2022-09-17 12:00:00,137715,53,24,atrasado
P006230,33936,2022-09-17 13:00:00,89925,59,9,atrasado
P006231,11148,2022-09-17 14:00:00,356608,47,24,atrasado
P006232,22,2022-09-17 15:00:00,73071,47,6,atrasado
P006233,44744,2022-09-17 16:00:00,200554,53,24,judicial
P006234,39083,2022-09-17 17:00:00,419074,53,24,atrasado
P006235,20455,2022-09-17 18:00:00,190853,47,12,judicial
P006236,25870,2022-09-17 19:00:00,195453,53,24,judicial
P006237,19997,2022-09-17 20:00:00,174991,62,9,incobrable
P006238,4529,2022-09-17 21:00:00,75536,59,18,vigente
P006239,14171,2022-09-17 22:00:00,251052,53,18,vigente
P006240,44782,2022-09-17 23:00:00,350009,47,9,atrasado
P006241,1945,2022-09-18 00:00:00,279943,62,12,atrasado
P006242,8158,2022-09-18 01:00:00,45585,47,6,vigente
P006243,336,2022-09-18 02:00:00,347308,59,36,judicial
P006244,5450,2022-09-18 03:00:00,122317,59,12,atrasado
P006245,38601,2022-09-18 04:00:00,285213,59,36,incobrable
P006246,12085,2022-09-18 05:00:00,484770,53,12,vigente
P006247,22766,2022-09-18 06:00:00,238196,62,24,atrasado
P006248,3767,2022-09-18 07:00:00,369738,62,12,judicial
P006249,32160,2022-09-18 08:00:00,187002,59,36,judicial
P006250,5645,2022-09-18 09:00:00,154941,47,9,atrasado
P006251,39211,2022-09-18 10:00:00,335944,59,36,judicial
P006252,38354,2022-09-18 11:00:00,171589,53,12,vigente
P006253,30992,2022-09-18 12:00:00,421118,53,24,vigente
P006254,5624,2022-09-18 13:00:00,383940,47,9,vigente
P006255,23011,2022-09-18 14:00:00,116400,47,12,incobrable
P006256,49103,2022-09-18 15:00:00,443526,53,36,vigente
P006257,12608,2022-09-18 16:00:00,133063,62,12,atrasado
P006258,27513,2022-09-18 17:00:00,339187,62,12,incobrable
P006259,14370,2022-09-18 18:00:00,470858,47,24,judicial
P006260,14674,2022-09-18 19:00:00,104729,59,9,atrasado
P006261,31147,2022-09-18 20:00:00,116845,59,12,vigente
P006262,25520,2022-09-18 21:00:00,356839,62,9,vigente
P006263,5348,2022-09-18 22:00:00,401456,59,9,vigente
P006264,7842,2022-09-18 23:00:00,257221,59,9,incobrable
P006265,21275,2022-09-19 00:00:00,277984,62,12,vigente
P006266,41790,2022-09-19 01:00:00,363032,59,12,atrasado
P006267,4482,2022-09-19 02:00:00,129605,53,9,atrasado
P006268,11372,2022-09-19 03:00:00,44197,62,12,judicial
P006269,13535,2022-09-19 04:00:00,248730,59,36,atrasado
P006270,6428,2022-09-19 05:00:00,76509,47,6,incobrable
P006271,10671,2022-09-19 06:00:00,108175,47,9,atrasado
P006272,32207,2022-09-19 07:00:00,110228,53,12,vigente
P006273,20312,2022-09-19 08:00:00,215137,59,24,incobrable
P006274,46675,2022-09-19 09:00:00,370424,53,18,incobrable
P006275,36793,2022-09-19 10:00:00,238350,47,9,atrasado
P006276,21373,2022-09-19 11:00:00,349656,62,24,vigente
P006277,7461,2022-09-19 12:00:00,287170,59,18,vigente
P006278,46553,2022-09-19 13:00:00,127379,53,9,vigente
P006279,10018,2022-09-19 14:00:00,88829,62,24,vigente
P006280,28818,2022-09-19 15:00:00,231934,47,18,incobrable
P006281,33237,2022-09-19 16:00:00,364141,62,24,incobrable
P006282,36569,2022-09-19 17:00:00,332630,62,36,vigente
P006283,12411,2022-09-19 18:00:00,116336,62,12,atrasado
P006284,16053,2022-09-19 19:00:00,91942,53,24,atrasado
P006285,40142,2022-09-19 20:00:00,78437,53,36,incobrable
P006286,45376,2022-09-19 21:00:00,417896,62,24,incobrable
P006287,17324,2022-09-19 22:00:00,475943,59,9,vigente
P006288,16304,2022-09-19 23:00:00,291277,59,18,judicial
P006289,2412,2022-09-20 00:00:00,249282,59,18,atrasado
P006290,42235,2022-09-20 01:00:00,260663,59,36,incobrable
P006291,14812,2022-09-20 02:00:00,143475,59,12,atrasado
P006292,10876,2022-09-20 03:00:00,38170,62,24,judicial
P006293,354,2022-09-20 04:00:00,416562,53,6,judicial
P006294,153,2022-09-20 05:00:00,446298,53,24,incobrable
P006295,44681,2022-09-20 06:00:00,233247,59,18,atrasado
P006296,42220,2022-09-20 07:00:00,185043,59,24,vigente
P006297,13804,2022-09-20 08:00:00,344004,62,6,vigente
P006298,28810,2022-09-20 09:00:00,66692,47,18,vigente
P006299,25787,2022-09-20 10:00:00,402734,53,9,atrasado
P006300,1844,2022-09-20 11:00:00,297516,62,18,incobrable
P006301,10911,2022-09-20 12:00:00,194756,47,36,incobrable
P006302,16324,2022-09-20 13:00:00,189777,53,24,incobrable
P006303,14437,2022-09-20 14:00:00,373605,62,12,judicial
P006304,1691,2022-09-20 15:00:00,495265,59,24,incobrable
P006305,4880,2022-09-20 16:00:00,231531,53,24,incobrable
P006306,9874,2022-09-20 17:00:00,399028,62,6,atrasado
P006307,1739,2022-09-20 18:00:00,197536,59,24,judicial
P006308,13487,2022-09-20 19:00:00,77102,53,18,vigente
P006309,46578,2022-09-20 20:00:00,36748,53,6,atrasado
P006310,48940,2022-09-20 21:00:00,224276,62,9,vigente
P006311,7576,2022-09-20 22:00:00,108043,62,12,atrasado
P006312,4908,2022-09-20 23:00:00,184956,47,12,atrasado
P006313,45638,2022-09-21 00:00:00,140104,59,12,judicial
P006314,24152,2022-09-21 01:00:00,356284,53,36,atrasado
P006315,15033,2022-09-21 02:00:00,37599,53,18,incobrable
P006316,39567,2022-09-21 03:00:00,368299,53,18,atrasado
P006317,18717,2022-09-21 04:00:00,281331,62,6,judicial
P006318,44545,2022-09-21 05:00:00,408065,53,12,judicial
P006319,11731,2022-09-21 06:00:00,349371,62,36,judicial
P006320,47793,2022-09-21 07:00:00,185092,59,9,vigente
P006321,2097,2022-09-21 08:00:00,91614,53,18,judicial
P006322,13820,2022-09-21 09:00:00,413722,53,6,judicial
P006323,33633,2022-09-21 10:00:00,68071,59,24,vigente
P006324,10868,2022-09-21 11:00:00,486547,59,9,vigente
P006325,14018,2022-09-21 12:00:00,90523,47,36,atrasado
P006326,35327,2022-09-21 13:00:00,265068,59,36,incobrable
P006327,30336,2022-09-21 14:00:00,161597,47,36,vigente
P006328,10086,2022-09-21 15:00:00,468690,59,36,vigente
P006329,20993,2022-09-21 16:00:00,85051,59,9,judicial
P006330,13471,2022-09-21 17:00:00,444997,47,36,vigente
P006331,36415,2022-09-21 18:00:00,233219,59,6,incobrable
P006332,44925,2022-09-21 19:00:00,244589,59,12,vigente
P006333,49488,2022-09-21 20:00:00,235158,53,12,judicial
P006334,2147,2022-09-21 21:00:00,89649,62,6,incobrable
P006335,10523,2022-09-21 22:00:00,180401,53,6,vigente
P006336,8184,2022-09-21 23:00:00,483948,62,9,vigente
P006337,45516,2022-09-22 00:00:00,412987,47,6,atrasado
P006338,40802,2022-09-22 01:00:00,321043,59,6,incobrable
P006339,24473,2022-09-22 02:00:00,475920,47,36,vigente
P006340,23377,2022-09-22 03:00:00,372983,62,18,judicial
P006341,49139,2022-09-22 04:00:00,391787,59,36,incobrable
P006342,2742,2022-09-22 05:00:00,70943,47,9,incobrable
P006343,44020,2022-09-22 06:00:00,439625,59,6,atrasado
P006344,14409,2022-09-22 07:00:00,356129,53,24,judicial
P006345,15066,2022-09-22 08:00:00,167008,62,12,vigente
P006346,13863,2022-09-22 09:00:00,102441,47,36,vigente
P006347,44374,2022-09-22 10:00:00,423136,62,12,incobrable
P006348,21977,2022-09-22 11:00:00,104931,47,12,incobrable
P006349,43492,2022-09-22 12:00:00,466020,59,24,vigente
P006350,25040,2022-09-22 13:00:00,147250,47,12,atrasado
P006351,28241,2022-09-22 14:00:00,428292,47,36,judicial
P006352,38796,2022-09-22 15:00:00,202161,62,6,vigente
P006353,49260,2022-09-22 16:00:00,114839,59,12,judicial
P006354,25199,2022-09-22 17:00:00,290680,53,6,vigente
P006355,49922,2022-09-22 18:00:00,97194,47,24,judicial
P006356,31202,2022-09-22 19:00:00,365901,62,36,judicial
P006357,3411,2022-09-22 20:00:00,132434,47,36,atrasado
P006358,8515,2022-09-22 21:00:00,186372,47,12,vigente
P006359,12088,2022-09-22 22:00:00,384775,53,24,incobrable
P006360,16837,2022-09-22 23:00:00,55909,47,6,atrasado
P006361,13266,2022-09-23 00:00:00,42211,53,18,vigente
P006362,29232,2022-09-23 01:00:00,44626,59,12,atrasado
P006363,30174,2022-09-23 02:00:00,132512,62,18,vigente
P006364,6236,2022-09-23 03:00:00,90861,62,12,judicial
P006365,14011,2022-09-23 04:00:00,91156,53,6,judicial
P006366,7570,2022-09-23 05:00:00,261480,59,9,vigente
P006367,17376,2022-09-23 06:00:00,494320,47,12,vigente
P006368,28077,2022-09-23 07:00:00,495751,59,18,judicial
P006369,25661,2022-09-23 08:00:00,181532,47,24,incobrable
P006370,22534,2022-09-23 09:00:00,484297,53,9,incobrable
P006371,44362,2022-09-23 10:00:00,292154,59,9,vigente
P006372,14594,2022-09-23 11:00:00,63710,53,9,vigente
P006373,30322,2022-09-23 12:00:00,341475,53,6,incobrable
P006374,37214,2022-09-23 13:00:00,142347,47,18,vigente
P006375,9792,2022-09-23 14:00:00,479278,47,24,atrasado
P006376,17807,2022-09-23 15:00:00,492585,59,36,atrasado
P006377,15860,2022-09-23 16:00:00,353531,47,12,atrasado
P006378,42770,2022-09-23 17:00:00,269393,47,12,judicial
P006379,1314,2022-09-23 18:00:00,43970,62,12,atrasado
P006380,36186,2022-09-23 19:00:00,57028,59,18,judicial
P006381,38143,2022-09-23 20:00:00,49641,59,12,atrasado
P006382,8669,2022-09-23 21:00:00,276751,53,36,atrasado
P006383,48905,2022-09-23 22:00:00,160219,53,9,judicial
P006384,43542,2022-09-23 23:00:00,128462,53,18,vigente
P006385,20517,2022-09-24 00:00:00,36526,62,6,judicial
P006386,17522,2022-09-24 01:00:00,285652,47,12,vigente
P006387,11979,2022-09-24 02:00:00,424397,47,18,judicial
P006388,27096,2022-09-24 03:00:00,100666,47,24,incobrable
P006389,4829,2022-09-24 04:00:00,361919,62,12,vigente
P006390,23437,2022-09-24 05:00:00,120344,47,18,vigente
P006391,44772,2022-09-24 06:00:00,360090,53,12,judicial
P006392,17936,2022-09-24 07:00:00,484095,47,24,vigente
P006393,40233,2022-09-24 08:00:00,196087,47,6,incobrable
P006394,11322,2022-09-24 09:00:00,125060,62,9,judicial
P006395,19727,2022-09-24 10:00:00,91360,59,12,judicial
P006396,22538,2022-09-24 11:00:00,461514,47,12,judicial
P006397,11080,2022-09-24 12:00:00,416697,53,6,incobrable
P006398,19706,2022-09-24 13:00:00,82905,47,12,vigente
P006399,18560,2022-09-24 14:00:00,198985,47,24,incobrable
P006400,671,2022-09-24 15:00:00,235602,53,36,atrasado
P006401,37426,2022-09-24 16:00:00,421471,47,9,atrasado
P006402,37476,2022-09-24 17:00:00,261193,53,9,incobrable
P006403,157,2022-09-24 18:00:00,269006,47,36,judicial
P006404,29027,2022-09-24 19:00:00,407381,47,24,atrasado
P006405,42830,2022-09-24 20:00:00,70639,53,24,judicial
P006406,26871,2022-09-24 21:00:00,122802,53,9,atrasado
P006407,32346,2022-09-24 22:00:00,464217,53,24,judicial
P006408,4597,2022-09-24 23:00:00,180899,47,9,incobrable
P006409,47323,2022-09-25 00:00:00,323275,62,18,incobrable
P006410,11251,2022-09-25 01:00:00,318756,59,6,incobrable
P006411,36966,2022-09-25 02:00:00,147679,47,24,incobrable
P006412,32802,2022-09-25 03:00:00,485899,53,24,judicial
P006413,12051,2022-09-25 04:00:00,237765,53,24,judicial
P006414,20544,2022-09-25 05:00:00,452839,47,24,incobrable
P006415,27706,2022-09-25 06:00:00,479635,53,6,judicial
P006416,26439,2022-09-25 07:00:00,490206,53,9,vigente
P006417,40567,2022-09-25 08:00:00,426712,59,9,judicial
P006418,6655,2022-09-25 09:00:00,73437,62,9,vigente
P006419,30567,2022-09-25 10:00:00,386793,59,9,incobrable
P006420,1348,2022-09-25 11:00:00,163880,47,6,judicial
P006421,20156,2022-09-25 12:00:00,162375,59,24,incobrable
P006422,34079,2022-09-25 13:00:00,170226,59,12,incobrable
P006423,5502,2022-09-25 14:00:00,170429,59,18,vigente
P006424,6945,2022-09-25 15:00:00,402076,47,6,atrasado
P006425,30931,2022-09-25 16:00:00,356449,59,18,vigente
P006426,37790,2022-09-25 17:00:00,230459,59,18,judicial
P006427,21212,2022-09-25 18:00:00,68508,59,6,incobrable
P006428,47077,2022-09-25 19:00:00,150973,62,24,vigente
P006429,39549,2022-09-25 20:00:00,35912,62,24,incobrable
P006430,11842,2022-09-25 21:00:00,109866,47,18,atrasado
P006431,1632,2022-09-25 22:00:00,268875,59,6,judicial
P006432,10450,2022-09-25 23:00:00,45154,47,12,judicial
P006433,27214,2022-09-26 00:00:00,247383,62,18,incobrable
P006434,4430,2022-09-26 01:00:00,187966,59,24,judicial
P006435,8917,2022-09-26 02:00:00,310670,62,36,judicial
P006436,34010,2022-09-26 03:00:00,216940,47,24,atrasado
P006437,8842,2022-09-26 04:00:00,425647,59,24,incobrable
P006438,14970,2022-09-26 05:00:00,255412,62,9,atrasado
P006439,21601,2022-09-26 06:00:00,238795,59,9,incobrable
P006440,5349,2022-09-26 07:00:00,125703,47,12,vigente
P006441,21913,2022-09-26 08:00:00,288417,59,36,incobrable
P006442,2598,2022-09-26 09:00:00,470079,47,9,atrasado
P006443,895,2022-09-26 10:00:00,151519,53,24,incobrable
P006444,7915,2022-09-26 11:00:00,264855,59,12,atrasado
P006445,37288,2022-09-26 12:00:00,426484,62,9,vigente
P006446,12763,2022-09-26 13:00:00,32013,53,6,judicial
P006447,27198,2022-09-26 14:00:00,168364,62,6,incobrable
P006448,22575,2022-09-26 15:00:00,459270,47,12,judicial
P006449,51,2022-09-26 16:00:00,294514,59,36,atrasado
P006450,9225,2022-09-26 17:00:00,327145,62,6,incobrable
P006451,42493,2022-09-26 18:00:00,132433,62,24,judicial
P006452,47066,2022-09-26 19:00:00,79926,62,12,judicial
P006453,11881,2022-09-26 20:00:00,257517,59,9,incobrable
