cliente_id,edad,genero,antiguedad_meses,score_crediticio,ingresos
10824,62,M,80,892,856932
10825,49,F,52,755,242981
10826,21,M,75,581,172711
10827,24,F,103,638,427239
10828,52,F,89,441,344229
10829,53,M,66,463,409311
10830,69,F,92,455,465343
10831,46,F,7,819,555465
10832,37,M,38,604,892979
10833,59,F,51,524,715036
10834,43,F,114,556,605982
10835,52,M,1,425,348917
10836,35,M,82,432,812587
10837,33,F,76,884,137799
10838,22,F,117,691,366294
10839,39,M,49,643,321657
10840,44,M,72,674,473530
10841,65,F,20,468,485381
10842,44,F,99,371,553796
10843,31,M,42,657,723684
10844,42,F,16,302,373764
10845,35,F,114,594,122757
10846,30,M,33,827,624372
10847,61,F,104,364,823218
10848,47,F,89,497,810992
10849,29,M,83,624,764058
10850,48,F,99,572,579709
10851,21,F,16,576,498287
10852,37,M,16,648,792194
10853,51,M,48,430,609264
10854,64,M,89,593,584565
10855,30,F,96,743,520773
10856,57,F,55,391,592821
10857,49,F,108,631,491638
10858,38,F,28,644,631360
10859,67,M,73,435,404809
10860,58,M,82,733,506889
10861,59,M,23,756,535495
10862,69,F,30,521,181387
10863,26,M,61,895,241651
10864,60,F,96,509,387928
10865,32,F,88,584,616753
10866,34,F,75,765,522081
10867,64,M,116,558,678295
10868,30,F,26,671,135232
10869,40,F,11,647,217475
10870,35,M,20,688,270860
10871,51,M,44,870,234539
10872,27,F,18,559,661667
10873,61,F,34,454,707880
10874,30,F,100,433,146770
10875,30,M,4,539,495938
10876,68,M,85,766,270190
10877,59,M,90,566,764021
10878,48,M,14,721,226799
10879,50,M,90,492,494917
10880,57,F,13,486,463281
10881,23,F,90,832,343108
10882,63,F,41,526,793142
10883,35,F,79,563,573042
10884,41,M,91,878,201466
10885,57,M,57,416,537206
10886,32,F,87,892,258852
10887,24,F,22,797,476445
10888,67,M,10,488,702125
10889,29,F,69,606,537253
10890,59,F,68,724,422025
10891,62,M,50,505,307098
10892,48,F,100,444,825530
10893,43,M,16,722,474237
10894,65,F,96,831,493158
10895,60,F,11,594,748485
10896,64,F,103,497,769302
10897,42,M,97,753,887630
10898,44,M,99,376,425286
10899,46,M,112,654,214912
10900,50,M,68,665,165868
10901,53,M,87,454,810963
10902,36,M,67,456,128449
10903,42,F,20,559,829634
10904,69,F,65,751,575247
10905,63,F,33,458,191602
10906,38,F,10,728,403915
10907,27,M,108,636,568921
10908,46,F,67,626,402800
10909,28,M,55,855,602850
10910,26,F,32,591,575653
10911,50,F,45,832,244926
10912,59,M,59,578,203057
10913,43,M,102,333,700153
10914,52,F,31,655,593326
10915,42,M,85,399,384341
10916,62,M,88,567,444445
10917,63,F,88,731,457949
10918,65,M,52,513,872005
10919,29,M,10,671,648956
10920,51,M,6,899,832477
10921,27,F,92,505,821425
10922,29,M,1,891,789323
10923,33,M,111,822,856945
10924,23,M,46,777,893714
10925,55,F,108,593,688726
10926,53,F,74,469,243335
10927,41,F,105,434,206054
10928,51,M,30,856,336711
10929,54,F,117,430,776885
10930,52,M,79,634,577814
10931,55,F,78,668,779749
10932,35,F,63,457,164833
10933,52,M,88,554,611033
10934,26,M,63,528,462536
10935,65,M,74,607,141314
10936,41,M,90,508,686404
10937,53,M,1,447,745783
10938,52,M,20,560,354462
10939,39,M,29,811,703402
10940,53,F,34,509,782114
10941,48,F,66,510,661783
10942,51,F,66,529,506641
10943,41,M,2,700,372812
10944,54,F,72,662,271513
10945,35,M,54,813,497201
10946,34,F,89,478,711469
10947,39,F,18,548,762721
10948,63,M,109,855,368814
10949,35,F,81,684,272752
10950,26,F,30,888,807984
10951,29,F,8,887,715755
10952,57,F,42,622,239906
10953,40,F,110,463,646240
10954,54,M,29,613,748047
10955,58,M,51,338,444999
10956,46,F,83,407,814536
10957,38,M,101,783,462875
10958,48,M,24,720,283761
10959,29,F,82,697,165930
10960,52,M,10,619,188355
10961,26,M,16,837,746898
10962,34,M,50,691,532911
10963,48,F,41,762,762458
10964,44,F,106,816,635757
10965,33,F,54,524,321275
10966,63,F,44,548,634111
10967,32,F,60,335,292333
10968,39,F,69,412,604262
10969,41,F,79,742,261430
10970,47,M,23,783,176516
10971,39,F,95,553,190612
10972,44,M,94,686,890160
10973,46,F,71,873,604556
10974,65,F,20,721,715688
10975,48,F,39,861,276817
10976,66,F,3,770,506785
10977,38,M,3,419,694320
10978,64,F,31,506,557025
10979,56,M,7,320,706243
10980,62,M,1,319,193203
10981,49,M,56,511,456935
10982,37,F,27,672,335342
10983,24,F,114,728,599168
10984,64,M,65,619,858000
10985,65,F,70,616,856666
10986,49,F,84,608,195619
10987,24,F,39,495,477597
10988,30,M,108,483,788210
10989,45,M,3,392,804242
10990,51,M,59,654,708090
10991,23,M,2,521,368475
10992,67,M,47,741,760343
10993,22,F,96,592,491982
10994,45,M,20,816,268400
10995,69,M,100,844,629698
10996,26,M,27,400,887067
10997,46,M,84,749,625479
10998,28,F,19,407,605727
10999,55,F,55,789,313382
11000,47,M,63,731,127047
11001,45,F,85,339,555302
11002,38,M,43,551,296372
11003,21,M,84,719,165472
11004,68,M,5,450,578989
11005,59,F,119,315,487038
11006,23,F,20,371,245603
11007,24,M,76,820,465685
11008,61,M,112,481,314377
11009,57,M,61,749,335335
11010,35,F,62,346,258307
11011,28,M,74,382,888695
11012,58,M,117,851,142375
11013,39,F,63,371,477020
11014,67,M,22,508,163411
11015,46,F,38,624,481099
11016,59,M,92,757,399508
11017,30,F,12,430,453888
11018,58,M,103,494,459863
11019,34,M,74,337,884635
11020,69,F,112,883,422087
11021,61,M,61,711,409206
11022,39,F,99,743,558421
11023,50,M,48,707,749491
11024,25,F,108,496,819923
11025,51,M,104,369,830035
11026,27,F,101,482,492381
11027,39,F,17,580,134114
11028,51,M,116,851,871297
11029,59,M,91,434,483621
11030,44,F,52,458,780530
11031,54,F,46,302,750691
11032,43,F,56,509,855948
11033,68,M,29,363,161141
11034,65,F,90,776,134007
11035,60,F,73,620,361657
11036,26,F,51,414,812284
11037,58,M,76,870,299235
11038,61,M,107,810,862586
11039,56,M,26,595,328433
11040,47,F,97,588,843791
11041,31,F,96,794,472878
11042,25,M,75,334,753996
11043,37,M,29,794,446138
11044,27,M,59,882,238103
11045,47,M,8,652,583271
11046,67,F,25,495,704858
11047,35,M,84,846,831485
11048,66,M,21,373,453077
11049,33,F,4,757,367614
11050,31,F,36,343,666784
11051,65,M,43,508,567814
11052,46,M,93,649,219954
11053,42,M,83,566,142427
11054,48,M,26,824,566412
11055,44,F,36,834,806910
11056,49,M,89,373,833115
11057,29,M,23,583,827627
11058,62,M,102,700,159689
11059,24,M,92,833,793049
11060,69,F,41,895,835079
11061,66,M,75,637,465831
11062,38,F,93,709,528497
11063,63,M,44,472,805401
11064,36,M,50,861,413788
11065,53,M,84,568,698906
11066,49,F,9,337,342155
11067,59,F,88,526,192473
11068,30,M,47,555,669393
11069,29,F,113,382,563056
11070,51,F,41,732,771651
11071,48,M,13,894,552910
11072,23,F,58,883,855871
11073,34,F,66,569,482985
11074,45,F,81,654,422709
11075,35,F,114,427,730272
11076,22,F,58,783,295136
11077,44,M,91,365,478773
11078,34,M,102,776,600115
11079,68,M,66,579,728698
11080,27,F,33,570,348684
11081,56,M,69,755,197887
11082,44,F,78,302,214391
11083,47,M,27,541,716934
11084,57,F,50,566,806658
11085,58,F,59,882,614262
11086,50,F,100,816,819622
11087,47,M,91,651,266994
11088,59,F,78,849,148112
11089,35,M,79,726,657763
11090,46,F,27,862,322078
11091,21,F,59,701,531339
11092,24,M,56,685,818771
11093,49,M,118,485,892264
11094,21,F,72,716,824672
11095,63,F,85,620,471291
11096,66,F,34,362,670994
11097,42,M,49,772,770823
11098,31,F,92,330,382911
11099,30,F,88,507,447169
11100,37,F,17,312,163198
11101,56,F,116,454,729096
11102,67,M,70,612,727235
11103,46,M,38,441,604958
11104,68,M,83,351,788593
11105,41,M,1,379,444606
11106,33,F,38,756,540441
11107,29,F,26,521,573709
11108,31,M,69,692,574185
11109,31,F,68,466,504506
11110,26,F,25,646,586872
11111,21,F,109,818,702787
11112,26,M,116,868,468176
11113,33,M,113,790,863142
11114,42,M,58,866,749426
11115,51,F,45,786,530755
11116,42,F,22,763,669403
11117,57,F,48,416,226313
11118,67,M,13,699,155781
11119,47,M,87,402,544174
11120,34,M,97,395,507085
11121,67,M,25,762,372119
11122,25,F,10,844,508829
11123,56,F,18,448,211116
11124,52,M,55,778,576482
11125,54,M,27,722,634086
11126,27,F,56,315,838535
11127,62,F,56,728,237456
11128,68,M,49,370,144182
11129,30,M,26,331,510641
11130,37,M,113,470,569634
11131,50,F,106,713,777546
11132,41,F,116,437,390535
11133,33,F,2,440,352052
11134,21,F,74,613,606505
11135,21,F,60,897,461090
11136,67,M,84,834,461401
11137,53,M,38,864,670387
11138,58,M,3,753,568504
11139,45,M,74,856,217333
11140,46,M,92,715,493608
11141,33,F,83,503,147982
11142,48,M,81,887,875731
11143,53,M,108,398,129289
11144,57,M,53,748,617540
11145,61,F,44,535,572506
11146,50,M,23,708,885209
11147,69,F,28,588,522175
11148,68,M,91,868,237902
11149,28,M,32,351,621777
11150,69,F,102,362,839861
11151,67,M,76,839,185394
11152,21,M,20,627,882596
11153,32,F,6,557,653037
11154,25,M,3,430,767541
11155,44,F,3,719,757982
11156,26,F,23,508,625408
11157,45,F,73,318,773690
11158,21,F,33,392,587264
11159,45,F,36,489,823373
11160,21,M,64,552,169983
11161,52,M,12,766,777253
11162,62,M,62,527,886688
11163,62,F,26,329,647533
11164,23,M,37,416,290480
11165,69,F,114,397,129977
11166,39,M,48,447,570600
11167,63,F,74,880,888511
11168,49,F,44,480,622906
11169,22,M,11,504,233659
11170,29,M,83,437,879186
11171,37,M,69,536,592637
11172,66,F,24,407,469301
11173,56,M,99,791,387120
11174,37,F,92,621,685902
11175,69,M,94,681,217345
11176,32,F,19,554,472965
11177,40,F,70,738,866554
11178,23,M,56,793,120543
11179,63,M,49,858,417105
11180,24,M,119,365,315325
11181,37,F,109,756,576277
11182,57,F,103,666,370759
11183,66,M,83,707,502766
11184,62,M,115,756,444922
11185,35,M,57,729,707842
11186,53,F,95,520,461492
11187,36,F,108,435,364632
11188,31,M,11,311,779888
11189,40,M,63,429,335542
11190,58,F,81,651,684312
11191,44,F,17,772,701614
11192,36,M,114,890,323566
11193,50,M,15,844,330308
11194,54,M,70,443,874588
11195,21,F,62,692,784342
11196,44,M,32,482,304544
11197,44,F,40,413,717900
11198,29,M,11,441,350755
11199,42,M,13,313,747146
11200,32,M,81,556,157295
11201,37,M,28,862,846176
11202,45,M,113,771,264746
11203,48,M,82,887,181100
11204,35,F,28,347,372378
11205,50,F,48,801,387588
11206,47,M,55,468,254881
11207,42,F,16,544,896196
11208,30,F,36,484,695292
11209,51,F,113,442,194246
11210,47,F,40,554,527296
11211,32,M,20,891,609369
11212,66,M,103,444,335565
11213,51,M,91,403,214376
11214,52,M,104,408,200996
11215,52,M,97,730,349489
11216,61,F,2,309,328807
11217,65,F,77,334,834788
11218,55,M,2,660,172884
11219,66,M,101,498,256800
11220,41,M,69,653,895894
11221,30,M,70,748,450226
11222,36,F,50,624,588869
11223,27,F,96,764,520544
11224,24,F,48,347,557674
11225,47,F,24,575,272022
11226,45,M,81,345,232628
11227,51,M,9,397,186786
11228,31,M,117,847,829865
11229,68,F,40,538,591414
11230,40,M,40,812,337018
11231,56,M,2,349,333187
11232,37,M,73,328,484885
11233,65,F,6,319,412279
11234,31,M,19,328,512659
11235,50,F,97,315,332305
11236,55,F,19,635,819398
11237,61,F,33,783,285969
11238,58,M,117,536,870302
11239,42,M,109,723,446723
11240,63,M,61,643,745480
11241,68,F,30,700,836214
11242,47,F,103,884,572916
11243,57,M,117,447,152110
11244,66,F,62,323,483515
11245,69,F,13,725,617094
11246,55,M,18,768,837291
11247,24,M,2,508,158097
11248,36,F,3,861,377311
11249,36,M,6,586,515213
11250,41,M,28,312,314201
11251,46,F,77,648,805612
11252,56,F,84,378,376624
11253,39,F,32,569,735169
11254,37,M,60,715,858898
11255,65,M,31,746,836833
11256,46,F,61,501,453171
11257,42,F,9,638,749349
11258,48,M,67,622,338981
11259,21,F,54,843,432927
11260,64,M,95,812,301527
11261,56,F,79,657,175664
11262,63,M,68,408,840216
11263,57,M,113,715,201446
11264,22,M,17,749,726940
11265,37,M,109,655,876768
11266,60,F,59,638,274993
11267,58,F,31,890,667610
11268,41,M,93,547,408481
11269,29,M,75,304,766620
11270,33,M,61,310,482611
11271,31,F,96,326,899507
11272,36,F,40,562,373498
11273,36,F,3,476,841192
11274,22,F,50,341,681105
11275,62,M,1,320,479524
11276,64,F,8,808,155766
11277,28,M,62,584,661887
11278,63,F,64,462,830192
11279,62,F,41,848,837732
11280,33,F,17,730,344452
11281,37,F,72,652,878095
11282,59,F,43,885,611172
11283,44,M,97,711,378668
11284,23,M,90,869,235708
11285,50,M,2,495,349275
11286,33,F,47,412,848865
11287,39,F,60,836,698394
11288,27,M,49,511,598449
11289,29,F,93,610,444583
11290,39,F,15,343,490877
11291,65,M,94,883,240800
11292,60,F,50,532,367235
11293,42,F,108,549,134451
11294,38,M,46,764,326098
11295,43,F,76,347,742832
11296,22,F,2,526,352113
11297,31,M,85,800,618993
11298,51,M,29,837,662613
11299,53,F,29,437,189563
11300,34,M,80,893,279292
11301,36,F,115,495,579775
11302,31,F,95,408,320770
11303,53,F,61,880,864452
11304,27,F,97,625,716872
11305,51,M,66,437,854541
11306,68,M,44,541,392864
11307,66,M,4,375,858698
11308,67,M,39,323,573950
11309,34,F,60,372,218678
11310,48,M,49,632,354323
11311,63,F,5,424,740302
11312,36,F,66,448,723065
11313,39,F,45,768,135777
11314,37,F,60,612,206298
11315,46,F,8,866,671378
11316,26,M,50,301,521171
11317,63,F,36,508,725274
11318,69,M,70,553,420205
11319,29,F,41,542,835687
11320,37,F,10,329,208816
11321,51,F,36,610,698281
11322,32,F,68,310,468133
11323,43,F,103,836,260411
11324,25,M,14,718,562444
11325,63,F,76,388,336631
11326,56,M,111,622,294423
11327,56,M,17,385,229351
11328,23,M,21,426,887494
11329,44,M,117,579,754163
11330,37,M,77,443,231501
11331,59,F,97,437,709876
11332,46,F,54,749,587196
11333,24,F,13,780,727182
11334,65,F,48,572,442105
11335,32,M,45,740,417365
11336,21,F,9,502,262807
11337,41,F,55,752,686716
11338,39,F,50,445,133902
11339,41,M,112,601,146540
11340,38,M,20,528,585724
11341,63,M,108,539,213774
11342,23,M,40,857,899469
11343,69,M,1,429,773177
11344,64,F,77,658,296537
11345,52,M,86,838,506831
11346,30,F,115,662,376464
11347,60,F,77,647,669386
11348,35,F,64,327,830904
11349,25,M,35,808,568651
11350,24,F,65,867,330103
11351,48,F,110,348,776333
11352,24,M,53,808,427023
11353,35,F,97,649,772342
11354,37,M,61,406,630858
11355,64,M,5,390,155041
11356,23,M,94,388,766018
11357,30,F,69,303,435492
11358,67,F,107,845,404079
11359,62,F,89,605,845407
11360,43,M,60,579,197200
11361,38,F,90,677,744751
11362,21,F,19,331,642537
11363,55,M,76,671,134325
11364,51,F,57,865,357835
11365,64,F,8,615,241334
11366,21,M,74,354,536626
11367,23,M,18,663,663261
11368,23,F,105,715,756639
11369,57,F,11,664,700737
11370,39,M,62,679,782369
11371,49,M,30,390,750227
11372,45,M,5,367,235624
11373,53,F,88,455,485858
11374,56,M,109,891,517723
11375,49,F,77,346,814014
11376,46,M,56,664,626755
11377,24,F,36,565,778988
11378,69,M,113,552,289065
11379,34,M,27,637,582128
11380,47,F,32,384,505755
11381,53,M,14,827,550773
11382,42,M,41,463,384801
11383,68,F,118,318,408703
11384,23,F,66,336,448867
11385,43,M,4,484,874706
11386,41,M,11,576,498773
11387,61,F,106,539,384365
11388,43,F,101,396,546015
11389,24,F,48,785,685724
11390,41,F,102,733,373853
11391,57,M,37,480,733773
11392,63,M,13,436,861210
11393,51,M,73,385,816896
11394,41,F,42,418,849890
11395,46,F,27,356,823519
11396,61,M,66,859,356323
11397,55,F,47,646,371532
11398,58,F,91,386,525427
11399,44,M,76,393,315248
11400,31,M,12,494,821852
11401,61,F,67,639,120527
11402,49,M,26,704,521768
11403,67,M,79,698,248167
11404,23,F,27,674,188903
11405,21,F,115,890,178276
11406,39,F,109,477,863032
11407,66,F,35,730,470746
11408,69,M,13,852,286367
11409,42,F,118,383,775699
11410,34,F,56,577,307734
11411,69,M,69,806,876321
11412,34,M,43,674,333779
11413,64,M,118,647,888134
11414,36,F,81,548,840081
11415,53,F,83,760,150311
11416,33,M,84,678,174543
11417,58,F,59,446,303450
11418,69,M,87,387,768394
11419,32,F,12,532,296359
11420,58,M,96,854,444714
11421,59,M,29,620,330288
11422,53,M,5,737,823764
11423,53,M,49,327,514553
11424,49,M,64,855,331613
11425,25,M,115,774,289703
11426,26,F,43,780,553124
11427,51,F,66,707,217043
11428,36,M,6,492,822842
11429,51,F,85,663,288055
11430,45,F,99,563,710482
11431,68,F,15,792,168997
11432,66,F,18,301,397069
11433,53,M,49,445,623425
11434,33,F,47,762,196230
11435,30,F,2,424,850314
11436,44,F,5,488,727296
11437,30,M,37,723,177350
11438,61,M,105,303,591294
11439,51,F,6,619,277984
11440,33,F,115,466,876174
11441,23,F,42,760,253896
11442,54,F,51,565,638108
11443,69,F,83,677,255757
11444,48,M,16,528,598297
11445,39,M,76,663,767869
11446,43,F,88,717,739063
11447,65,F,73,797,305245
11448,52,F,67,728,203558
11449,33,M,81,899,248884
11450,53,M,30,414,711122
11451,54,F,27,309,653537
11452,53,M,88,675,585820
11453,25,F,42,504,392709
11454,23,M,64,510,237751
11455,27,M,50,814,841904
11456,44,M,39,668,647047
11457,42,M,7,436,508321
11458,65,M,73,672,513989
11459,43,M,16,366,240778
11460,50,F,56,303,693351
11461,38,F,11,328,857588
11462,52,F,9,330,891952
11463,27,F,1,743,786225
11464,53,F,44,321,801918
11465,25,F,35,403,242480
11466,69,F,84,749,403376
11467,48,F,51,471,491701
11468,28,F,8,695,159989
11469,35,M,71,833,328546
11470,24,F,37,804,156823
11471,54,F,101,660,613331
11472,25,M,84,516,704792
11473,53,F,5,459,469842
11474,25,F,76,820,576332
11475,58,M,21,401,366413
11476,54,M,84,491,537736
11477,46,M,5,654,814813
11478,21,F,23,475,278282
11479,24,F,57,459,707653
11480,59,F,71,737,706922
11481,46,F,65,660,224020
11482,53,F,25,462,350289
11483,53,F,19,752,580876
11484,28,F,2,521,761797
11485,40,F,12,428,656724
11486,36,F,42,820,490113
11487,41,F,25,677,491988
11488,65,M,96,604,217419
11489,46,F,48,623,207463
11490,43,M,107,729,697297
11491,38,F,82,899,525846
11492,51,M,31,720,151384
11493,62,F,58,663,866093
11494,32,F,61,632,279746
11495,21,M,44,380,777962
11496,62,M,9,722,414270
11497,29,M,21,570,652158
11498,23,M,54,547,677241
11499,46,M,103,652,271344
11500,29,M,71,755,235953
11501,62,F,13,353,355519
11502,36,F,84,531,323003
11503,44,M,13,812,711814
11504,34,F,52,331,349162
11505,23,F,28,313,331212
11506,54,M,101,583,421942
11507,53,F,89,723,730447
11508,44,F,46,454,342691
11509,29,M,48,679,873969
11510,33,M,109,570,648090
11511,22,F,90,772,552981
11512,27,F,108,745,786684
11513,68,M,97,428,671695
11514,41,M,104,533,886815
11515,39,F,40,431,806479
11516,45,F,119,838,258788
11517,67,M,54,458,812281
11518,42,M,27,862,723881
11519,31,F,79,406,855062
11520,53,M,3,387,353810
11521,52,M,93,764,720832
11522,41,F,95,457,281224
11523,59,M,59,658,255455
11524,40,M,104,690,613868
11525,28,M,119,614,601653
11526,62,M,18,405,555761
11527,57,M,24,755,807184
11528,29,M,61,365,727884
11529,45,F,103,661,482903
11530,45,M,118,712,205533
11531,53,M,57,870,807914
11532,22,F,44,461,616189
11533,39,F,47,736,360615
11534,66,F,72,380,834550
11535,40,M,93,467,341204
11536,62,F,112,485,378475
11537,61,F,37,895,399501
11538,62,F,37,555,362675
11539,49,M,73,767,764439
11540,26,F,45,672,792141
11541,37,M,30,497,726710
11542,45,M,15,561,253920
11543,58,F,104,818,832304
11544,24,M,76,401,570925
11545,50,M,116,369,564090
11546,40,M,105,777,504994
11547,23,M,27,321,510402
11548,43,M,47,597,812699
11549,38,F,47,895,452891
11550,46,M,31,843,310404
11551,56,M,77,587,439623
11552,28,M,15,561,544044
11553,37,M,54,755,301830
11554,51,F,69,694,322042
11555,57,F,42,684,301282
11556,65,M,119,646,166473
11557,53,M,62,632,203857
11558,47,F,25,464,225477
11559,65,M,12,414,513337
11560,24,M,113,648,692473
11561,42,F,9,724,683767
11562,46,F,90,469,272527
11563,52,M,37,359,350070
11564,44,F,9,899,211294
11565,66,M,69,430,395376
11566,55,M,55,312,590949
11567,57,M,46,438,302573
11568,52,M,71,612,541941
11569,27,F,41,496,420628
11570,53,F,95,748,435848
11571,51,F,108,525,296609
11572,32,M,101,568,624352
11573,31,F,7,877,239986
11574,44,M,5,512,726798
11575,28,F,52,698,163398
11576,52,M,81,698,211880
11577,58,M,75,664,175622
11578,42,F,37,666,830030
11579,54,M,60,564,287785
11580,39,M,36,375,196985
11581,40,F,91,882,510802
11582,34,F,1,899,139892
11583,53,M,1,877,568507
11584,30,M,78,882,332076
11585,36,M,117,557,379125
11586,24,M,60,611,390455
11587,47,F,92,823,558886
11588,48,F,41,550,310737
11589,63,M,65,611,805568
11590,36,M,8,800,628563
11591,53,M,109,762,433080
11592,68,M,41,398,605534
11593,39,F,47,497,846636
11594,41,F,107,742,469969
11595,42,F,90,566,514357
11596,29,F,36,686,456016
11597,29,M,93,461,567166
11598,29,M,104,776,465337
11599,47,M,109,694,498679
11600,37,F,113,552,613296
11601,64,F,4,750,140557
11602,65,F,42,726,424452
11603,28,F,2,739,185210
11604,36,M,94,460,288335
11605,38,M,47,327,869702
11606,53,F,20,415,747256
11607,21,F,30,811,368083
11608,32,M,82,356,342265
11609,26,M,30,526,286392
11610,61,M,110,444,442295
11611,25,M,99,590,754631
11612,36,M,1,341,828218
11613,38,F,58,528,441918
11614,69,M,67,731,561079
11615,38,M,23,875,610056
11616,21,F,45,444,266418
11617,39,M,104,653,312174
11618,28,M,22,499,728368
11619,23,F,49,364,424570
11620,45,F,119,427,213801
11621,25,F,48,863,762173
11622,60,F,63,531,182986
11623,39,F,48,724,855436
11624,38,F,44,541,885667
11625,51,M,51,493,245892
11626,53,M,62,543,353627
11627,67,M,112,897,889398
11628,38,M,79,483,883926
